cdr_id,caller_phone,receiver_phone,timestamp,duration_seconds,tower_location,case_id
CDR000292,8517208496,6342028471,2025-05-03 09:32:09,767,Patna Colony 77,CASE0006
CDR000293,6319092487,6511436786,2025-07-12 20:37:17,515,Bhopal Junction 58,CASE0006
CDR000294,8720765024,6073095055,2024-05-11 03:08:08,512,Visakhapatnam Hub 38,CASE0006
CDR000295,6342028471,8720765024,2023-06-10 15:14:31,456,Lucknow Colony 87,CASE0006
CDR000296,6073095055,8738010124,2023-10-29 18:56:18,216,Pune Market 65,CASE0006
CDR000297,6078187109,7075605269,2023-01-11 17:12:50,785,Indore Market 93,CASE0006
CDR000298,8738010124,6361487824,2024-09-13 00:12:47,365,Indore Park 109,CASE0006
CDR000299,6319092487,6078187109,2025-08-30 02:41:43,38,Surat Hub 154,CASE0006
CDR000300,9710740433,8517208496,2023-05-30 20:10:58,491,Kochi Park 121,CASE0006
CDR000301,6332528613,8039439884,2024-11-11 06:50:29,384,Patna Hub 52,CASE0007
CDR000302,8039439884,6548044236,2025-06-24 02:19:13,735,Ahmedabad Plaza 35,CASE0007
CDR000303,7939578654,9552977601,2025-03-15 15:03:44,181,Chandigarh Tower 157,CASE0007
CDR000304,7939578654,8408833183,2025-08-06 03:57:56,880,Delhi Park 47,CASE0007
CDR000305,8408833183,8039439884,2024-09-29 14:15:01,712,Indore Market 83,CASE0007
CDR000306,7686270369,9552977601,2023-02-09 16:46:56,153,Hyderabad Plaza 22,CASE0007
CDR000307,9552977601,6332528613,2025-03-28 06:05:41,438,Patna Hub 91,CASE0007
CDR000308,7844234719,7686270369,2023-02-15 05:44:17,273,Indore Market 83,CASE0007
CDR000309,6119622723,8039439884,2023-06-09 21:04:58,850,Ranchi Junction 140,CASE0007
CDR000310,8039439884,7844234719,2024-10-08 05:37:26,439,Delhi Junction 8,CASE0007
CDR000311,8408833183,8039439884,2025-01-21 04:34:34,521,Chennai Colony 48,CASE0007
CDR000312,7844234719,7686270369,2023-01-28 12:25:36,71,Mumbai Hub 138,CASE0007
CDR000313,6548044236,8039439884,2023-11-29 03:54:51,582,Surat Hub 9,CASE0007
CDR000314,8039439884,9552977601,2024-01-17 14:30:17,767,Surat Plaza 156,CASE0007
CDR000315,6040629118,7844234719,2024-01-14 18:01:12,462,Surat Market 150,CASE0007
CDR000316,7844234719,8039439884,2025-11-21 05:20:16,665,Indore Tower 128,CASE0007
CDR000317,7939578654,7449134213,2025-06-14 12:07:50,131,Chandigarh Colony 99,CASE0007
CDR000318,6548044236,7844234719,2025-12-04 23:03:19,706,Guwahati Park 158,CASE0007
CDR000319,9552977601,7686270369,2023-05-22 21:08:21,459,Ranchi Junction 140,CASE0007
CDR000320,7939578654,9552977601,2025-01-17 22:36:28,218,Mumbai Plaza 27,CASE0007
CDR000321,9775691983,7686270369,2025-01-02 20:22:56,711,Surat Hub 9,CASE0007
CDR000322,8039439884,7844234719,2024-05-28 03:44:55,550,Nagpur Junction 116,CASE0007
CDR000323,9552977601,7939578654,2023-10-17 05:18:33,40,Visakhapatnam Tower 14,CASE0007
CDR000324,6119622723,8039439884,2024-07-20 17:18:59,44,Kochi Market 28,CASE0007
CDR000325,8039439884,7949307417,2023-01-19 08:41:32,88,Visakhapatnam Market 84,CASE0007
CDR000326,8039439884,6119622723,2023-08-13 12:23:19,260,Visakhapatnam Junction 34,CASE0007
CDR000327,6119622723,8039439884,2024-02-16 08:03:05,851,Patna Hub 52,CASE0007
CDR000328,6332528613,7844234719,2025-12-02 02:47:49,822,Chandigarh Market 54,CASE0007
CDR000329,8039439884,9392836929,2023-09-26 20:13:22,723,Jaipur Plaza 78,CASE0007
CDR000330,7449134213,7844234719,2024-05-29 06:23:41,557,Patna Hub 52,CASE0007
CDR000331,6548044236,7844234719,2023-12-05 17:10:47,439,Lucknow Park 19,CASE0007
CDR000332,6049832112,7844234719,2025-02-02 05:56:57,462,Lucknow Colony 149,CASE0007
CDR000333,7686270369,9552977601,2025-10-14 11:09:55,299,Patna Colony 77,CASE0007
CDR000334,8039439884,6049832112,2023-01-19 13:47:39,649,Ranchi Market 132,CASE0007
CDR000335,7844234719,7939578654,2024-11-22 02:37:53,685,Kolkata Hub 143,CASE0007
CDR000336,8039439884,9552977601,2024-10-13 05:09:39,874,Ahmedabad Tower 98,CASE0007
CDR000337,8039439884,6332528613,2024-06-11 11:06:30,241,Nagpur Junction 51,CASE0007
CDR000338,6548044236,8039439884,2023-10-24 23:52:03,776,Indore Hub 63,CASE0007
CDR000339,8408833183,8039439884,2024-04-06 15:23:17,254,Kochi Park 117,CASE0007
CDR000340,7939578654,7844234719,2025-02-27 06:53:46,808,Hyderabad Hub 12,CASE0007
CDR000341,6049832112,9552977601,2023-05-10 17:24:26,239,Indore Junction 101,CASE0007
CDR000342,6040629118,9552977601,2023-02-07 08:30:42,461,Visakhapatnam Colony 6,CASE0007
CDR000343,9392836929,7939578654,2024-01-13 23:58:37,768,Chennai Park 96,CASE0007
CDR000344,7844234719,7686270369,2024-01-03 02:22:21,848,Visakhapatnam Hub 123,CASE0007
CDR000345,6332528613,8039439884,2024-12-01 14:18:41,670,Guwahati Park 61,CASE0007
CDR000346,7844234719,6332528613,2024-01-10 13:57:21,43,Indore Hub 63,CASE0007
CDR000347,6548044236,8039439884,2023-07-15 04:55:22,856,Ranchi Colony 111,CASE0007
CDR000348,7939578654,9552977601,2024-01-03 01:07:59,221,Ahmedabad Plaza 33,CASE0007
CDR000349,7844234719,6040629118,2023-07-29 15:40:11,681,Delhi Colony 133,CASE0007
CDR000350,7939578654,6049832112,2023-10-14 12:14:46,648,Jaipur Plaza 78,CASE0007
CDR000351,9383182856,7109222514,2023-10-09 11:33:33,832,Jaipur Market 31,CASE0008
CDR000352,8723875082,9021704701,2025-08-27 18:34:25,350,Nagpur Junction 37,CASE0008
CDR000353,9021704701,7916867088,2024-10-30 21:13:40,484,Delhi Colony 133,CASE0008
CDR000354,7496551564,9021704701,2025-06-20 20:35:05,446,Visakhapatnam Tower 124,CASE0008
CDR000355,8570165276,9431678598,2024-10-01 22:22:08,755,Ranchi Park 95,CASE0008
CDR000356,7766997681,9431678598,2023-12-15 04:56:31,490,Kolkata Hub 143,CASE0008
CDR000357,9806358530,8570165276,2025-07-05 03:22:03,771,Jaipur Colony 114,CASE0008
CDR000358,9383182856,7109222514,2025-08-21 17:39:16,522,Visakhapatnam Junction 34,CASE0008
CDR000359,7766997681,6374767753,2025-04-03 13:50:51,779,Jaipur Colony 114,CASE0008
CDR000360,7599167640,9383182856,2023-12-05 02:41:18,519,Mumbai Hub 138,CASE0008
CDR000361,9806358530,8570165276,2023-08-26 07:12:41,755,Nagpur Plaza 106,CASE0008
CDR000362,8723875082,9383182856,2024-08-21 16:52:10,794,Delhi Colony 133,CASE0008
CDR000363,9383182856,7916867088,2023-04-12 22:47:33,374,Guwahati Park 158,CASE0008
CDR000364,9431678598,8904265274,2023-03-15 14:45:40,524,Indore Junction 101,CASE0008
CDR000365,7496551564,9021704701,2025-09-05 14:03:54,874,Delhi Junction 46,CASE0008
CDR000366,7109222514,9383182856,2025-01-18 03:37:35,344,Bhopal Junction 151,CASE0008
CDR000367,9021704701,9431678598,2023-10-10 03:03:10,788,Visakhapatnam Colony 72,CASE0008
CDR000368,9021704701,7496551564,2023-08-11 05:11:35,316,Mumbai Junction 88,CASE0008
CDR000369,9021704701,7496551564,2024-01-09 00:58:46,723,Lucknow Park 19,CASE0008
CDR000370,6297102481,9806358530,2023-09-21 02:55:48,113,Ranchi Colony 90,CASE0008
CDR000371,7916867088,8570165276,2024-06-15 01:07:59,783,Jaipur Market 31,CASE0008
CDR000372,7091401693,9806358530,2023-12-05 07:48:28,584,Visakhapatnam Hub 38,CASE0008
CDR000373,9383182856,6374767753,2025-03-29 23:47:44,774,Ahmedabad Tower 98,CASE0008
CDR000374,7496551564,8570165276,2023-04-18 11:42:02,91,Visakhapatnam Market 50,CASE0008
CDR000375,6297102481,9806358530,2025-07-08 22:47:09,340,Guwahati Junction 159,CASE0008
CDR000376,7109222514,9021704701,2023-10-19 15:07:02,319,Lucknow Colony 149,CASE0008
CDR000377,7091401693,8723875082,2024-07-01 16:44:10,881,Ahmedabad Plaza 35,CASE0008
CDR000378,6374767753,8570165276,2023-01-17 19:20:29,486,Visakhapatnam Tower 124,CASE0008
CDR000379,8570165276,7109222514,2025-01-13 12:18:34,435,Kolkata Tower 75,CASE0008
CDR000380,7496551564,8570165276,2025-08-10 13:58:00,139,Kolkata Colony 127,CASE0008
CDR000381,7091401693,9383182856,2024-04-30 10:08:57,207,Delhi Park 47,CASE0008
CDR000382,9806358530,6297102481,2024-12-14 19:38:49,699,Nagpur Hub 118,CASE0008
CDR000383,7109222514,9021704701,2023-05-04 22:11:57,721,Mumbai Plaza 27,CASE0008
CDR000384,6374767753,9383182856,2024-07-21 05:15:12,196,Chandigarh Hub 74,CASE0008
CDR000385,9021704701,9431678598,2023-01-21 17:09:47,666,Hyderabad Park 7,CASE0008
CDR000386,9383182856,7916867088,2023-07-07 19:50:32,522,Chandigarh Junction 44,CASE0008
CDR000387,7766997681,9021704701,2025-04-15 19:07:54,325,Chennai Hub 5,CASE0008
CDR000388,7916867088,9383182856,2025-09-25 20:46:43,618,Patna Market 70,CASE0008
CDR000389,6374767753,8904265274,2023-09-22 03:51:18,149,Chennai Tower 24,CASE0008
CDR000390,6374767753,8570165276,2025-03-23 08:16:45,864,Kochi Plaza 107,CASE0008
CDR000391,7916867088,9021704701,2024-09-16 15:58:45,741,Chennai Tower 24,CASE0008
CDR000392,8570165276,8723875082,2024-10-18 17:17:14,598,Chennai Plaza 139,CASE0008
CDR000393,8570165276,7599167640,2025-09-14 06:37:12,710,Lucknow Colony 87,CASE0008
CDR000394,8904265274,8570165276,2024-08-06 13:48:12,618,Ranchi Plaza 100,CASE0008
CDR000395,7599167640,9383182856,2025-03-15 09:34:53,388,Pune Colony 59,CASE0008
CDR000396,9021704701,7599167640,2024-04-25 16:07:49,649,Chandigarh Junction 44,CASE0008
CDR000397,9021704701,7916867088,2023-04-29 14:19:18,859,Lucknow Park 19,CASE0008
CDR000398,9431678598,7091401693,2024-06-28 20:32:56,818,Chandigarh Hub 74,CASE0008
CDR000399,6374767753,7091401693,2024-01-14 11:11:49,150,Chennai Tower 24,CASE0008
CDR000400,7109222514,8570165276,2023-03-22 18:59:45,477,Chandigarh Hub 74,CASE0008
CDR000401,6703398214,9861031310,2024-11-07 02:47:19,187,Mumbai Hub 138,CASE0009
CDR000402,7802188930,8137277685,2023-07-30 16:12:25,130,Guwahati Colony 11,CASE0009
CDR000403,9095470060,7598125597,2023-12-15 01:18:38,374,Chennai Colony 153,CASE0009
CDR000404,9861031310,6703398214,2023-10-12 20:21:50,780,Patna Hub 91,CASE0009
CDR000405,9468677524,7802188930,2024-04-17 13:23:01,323,Hyderabad Plaza 22,CASE0009
CDR000406,7275854859,8712705877,2024-03-09 18:23:01,803,Chandigarh Market 54,CASE0009
CDR000407,8712705877,7598125597,2025-08-12 13:07:07,362,Nagpur Tower 130,CASE0009
CDR000408,7744417234,7164598243,2023-11-21 14:49:36,638,Guwahati Plaza 57,CASE0009
CDR000409,8544608385,6832812312,2025-09-20 20:09:26,438,Indore Hub 2,CASE0009
CDR000410,7744417234,9468677524,2023-07-30 12:14:54,709,Indore Junction 101,CASE0009
CDR000411,7598125597,6360785483,2025-08-08 07:23:38,142,Chennai Colony 69,CASE0009
CDR000412,8137277685,7275854859,2025-06-06 21:05:56,868,Indore Market 93,CASE0009
CDR000413,7744417234,9468677524,2024-12-23 05:17:15,195,Patna Market 4,CASE0009
CDR000414,9468677524,6832812312,2024-11-07 08:02:46,749,Pune Junction 125,CASE0009
CDR000415,6574932511,7275854859,2024-08-27 01:51:12,255,Patna Tower 13,CASE0009
CDR000416,8137277685,7802188930,2023-10-12 14:26:32,513,Visakhapatnam Tower 124,CASE0009
CDR000417,6574932511,8544608385,2025-04-22 11:10:59,841,Chennai Tower 24,CASE0009
CDR000418,6360785483,7744417234,2024-03-03 05:33:09,589,Kolkata Colony 127,CASE0009
CDR000419,8137277685,6703398214,2025-06-11 09:01:59,133,Chennai Plaza 139,CASE0009
CDR000420,8544608385,9861031310,2025-06-03 05:39:05,53,Hyderabad Hub 16,CASE0009
CDR000421,7598125597,8137277685,2025-03-12 10:17:00,497,Hyderabad Market 131,CASE0009
CDR000422,7598125597,6574932511,2023-11-06 05:30:34,142,Mumbai Hub 55,CASE0009
CDR000423,8712705877,6703398214,2023-02-18 10:44:58,267,Nagpur Junction 116,CASE0009
CDR000424,9095470060,8544608385,2024-04-13 08:03:27,73,Lucknow Park 94,CASE0009
CDR000425,8712705877,8544608385,2023-01-01 06:23:25,851,Pune Junction 25,CASE0009
CDR000426,7744417234,9095470060,2024-12-15 19:46:11,586,Indore Market 93,CASE0009
CDR000427,9095470060,7598125597,2023-02-18 15:57:58,669,Pune Colony 59,CASE0009
CDR000428,6574932511,9468677524,2025-08-21 17:39:52,579,Ahmedabad Tower 98,CASE0009
CDR000429,7802188930,8544608385,2023-04-21 05:09:20,51,Visakhapatnam Junction 34,CASE0009
CDR000430,9095470060,7744417234,2024-09-14 11:15:33,360,Patna Market 67,CASE0009
CDR000431,6360785483,7802188930,2023-11-16 09:51:58,207,Bengaluru Market 43,CASE0009
CDR000432,6574932511,6703398214,2024-07-02 07:35:16,204,Delhi Hub 82,CASE0009
CDR000433,9861031310,6703398214,2024-11-10 20:58:51,523,Surat Park 155,CASE0009
CDR000434,8544608385,6832812312,2024-04-09 11:35:35,507,Surat Hub 9,CASE0009
CDR000435,6574932511,6703398214,2023-08-07 02:59:12,360,Hyderabad Hub 12,CASE0009
CDR000436,6574932511,7744417234,2024-06-01 09:05:44,655,Surat Hub 20,CASE0009
CDR000437,8544608385,7802188930,2025-09-28 22:33:42,637,Hyderabad Tower 10,CASE0009
CDR000438,6703398214,6360785483,2023-12-10 09:24:55,448,Chennai Hub 5,CASE0009
CDR000439,8544608385,6574932511,2023-01-28 20:20:45,505,Chennai Hub 5,CASE0009
CDR000440,7744417234,9861031310,2024-07-11 09:38:15,534,Guwahati Park 158,CASE0009
CDR000441,7744417234,8712705877,2025-01-04 02:51:47,240,Kochi Colony 148,CASE0009
CDR000442,9861031310,9468677524,2023-09-05 23:06:56,779,Visakhapatnam Market 84,CASE0009
CDR000443,6703398214,9861031310,2025-03-11 15:36:26,753,Surat Hub 154,CASE0009
CDR000444,9468677524,6832812312,2024-11-01 20:01:09,189,Kolkata Tower 75,CASE0009
CDR000445,8544608385,8137277685,2023-04-20 13:11:06,435,Surat Plaza 156,CASE0009
CDR000446,6832812312,8712705877,2025-01-28 19:08:00,44,Indore Hub 63,CASE0009
CDR000447,9468677524,6360785483,2025-11-05 12:20:14,318,Surat Plaza 156,CASE0009
CDR000448,8544608385,6832812312,2023-07-09 06:42:13,355,Hyderabad Hub 12,CASE0009
CDR000449,7598125597,9095470060,2024-03-28 13:20:03,277,Hyderabad Colony 145,CASE0009
CDR000450,6360785483,9468677524,2025-05-23 22:00:23,133,Ahmedabad Tower 98,CASE0009
CDR000451,9454492054,9314976461,2023-08-29 03:08:45,112,Nagpur Junction 116,CASE0010
CDR000452,6496026676,8064531579,2024-04-27 11:54:16,140,Chandigarh Plaza 89,CASE0010
CDR000453,6496026676,9470531105,2024-03-20 05:36:46,249,Visakhapatnam Tower 124,CASE0010
CDR000454,9552391703,7101818896,2023-10-13 08:36:26,330,Lucknow Junction 137,CASE0010
CDR000455,7176619128,9433502716,2025-04-16 19:59:20,837,Kolkata Tower 30,CASE0010
CDR000456,9314976461,7176619128,2025-08-14 19:46:41,732,Lucknow Park 94,CASE0010
CDR000457,9552391703,6496026676,2025-11-02 22:47:12,311,Delhi Hub 82,CASE0010
CDR000458,7819022179,8064531579,2023-09-15 21:39:58,429,Bhopal Park 68,CASE0010
CDR000459,9470531105,7176619128,2025-12-20 05:25:19,767,Jaipur Plaza 78,CASE0010
CDR000460,7176619128,9314976461,2023-03-06 11:37:13,301,Ranchi Colony 111,CASE0010
CDR000461,9433502716,9454492054,2024-04-28 06:11:57,86,Bhopal Park 68,CASE0010
CDR000462,9470531105,6496026676,2024-05-13 14:34:08,316,Mumbai Hub 55,CASE0010
CDR000463,7787304862,9433502716,2025-06-12 05:05:24,87,Guwahati Park 61,CASE0010
CDR000464,9470531105,8064531579,2023-06-04 01:59:29,186,Bhopal Junction 151,CASE0010
CDR000465,7389147852,9433502716,2025-06-09 00:19:33,626,Visakhapatnam Junction 34,CASE0010
CDR000466,7819022179,9433502716,2024-11-29 06:20:00,63,Surat Hub 9,CASE0010
CDR000467,9314976461,7905504481,2023-12-06 02:19:26,876,Surat Plaza 156,CASE0010
CDR000468,7787304862,9433502716,2023-08-15 02:09:47,189,Bhopal Hub 113,CASE0010
CDR000469,7905504481,7766046558,2025-05-09 01:31:50,290,Indore Tower 39,CASE0010
CDR000470,9314976461,7905504481,2025-04-20 21:56:52,799,Surat Plaza 122,CASE0010
CDR000471,9682121564,9433502716,2024-01-06 14:15:45,152,Kochi Tower 144,CASE0010
CDR000472,9552391703,7819022179,2023-05-16 23:39:25,745,Jaipur Colony 56,CASE0010
CDR000473,9552391703,7389147852,2024-06-28 17:36:23,532,Hyderabad Park 7,CASE0010
CDR000474,8064531579,7905504481,2025-08-25 19:56:34,483,Jaipur Market 31,CASE0010
CDR000475,8623920908,9552391703,2024-07-27 21:56:52,345,Pune Colony 59,CASE0010
CDR000476,7819022179,9470531105,2025-10-11 00:10:54,303,Chennai Tower 134,CASE0010
CDR000477,7787304862,9470531105,2023-10-22 10:42:10,148,Visakhapatnam Hub 123,CASE0010
CDR000478,9433502716,7101818896,2025-01-14 05:17:54,472,Kolkata Tower 75,CASE0010
CDR000479,9552391703,8064531579,2025-10-14 21:26:57,799,Ranchi Plaza 100,CASE0010
CDR000480,9314976461,7101818896,2023-08-26 18:44:23,442,Pune Market 17,CASE0010
CDR000481,6496026676,6115703475,2024-09-11 12:16:36,882,Surat Hub 154,CASE0010
CDR000482,9470531105,8064531579,2023-09-07 17:02:06,703,Chandigarh Tower 157,CASE0010
CDR000483,9314976461,7176619128,2025-08-21 01:21:44,152,Indore Junction 101,CASE0010
CDR000484,7176619128,9433502716,2025-03-06 04:21:37,113,Kochi Market 28,CASE0010
CDR000485,7176619128,9470531105,2023-02-22 03:27:30,337,Visakhapatnam Colony 6,CASE0010
CDR000486,7389147852,9552391703,2025-10-15 19:27:46,703,Kochi Park 121,CASE0010
CDR000487,7389147852,6496026676,2025-03-03 22:20:19,80,Chennai Park 96,CASE0010
CDR000488,9314976461,7389147852,2023-01-06 19:33:02,161,Hyderabad Hub 12,CASE0010
CDR000489,7819022179,6115703475,2025-01-20 08:46:04,816,Kolkata Park 15,CASE0010
CDR000490,8623920908,9433502716,2023-07-13 14:31:18,463,Visakhapatnam Junction 34,CASE0010
CDR000491,9552391703,7905504481,2023-03-22 10:48:45,880,Nagpur Junction 116,CASE0010
CDR000492,7905504481,6115703475,2024-09-06 12:04:45,702,Kolkata Colony 127,CASE0010
CDR000493,9454492054,7766046558,2023-04-13 23:50:48,732,Nagpur Tower 104,CASE0010
CDR000494,7905504481,9470531105,2024-02-18 23:14:54,591,Lucknow Colony 87,CASE0010
CDR000495,8064531579,7766046558,2025-10-31 04:58:56,169,Chandigarh Hub 74,CASE0010
CDR000496,9314976461,6496026676,2025-08-15 21:04:35,794,Nagpur Tower 130,CASE0010
CDR000497,6496026676,7766046558,2023-12-12 02:12:36,544,Indore Park 109,CASE0010
CDR000498,8064531579,9314976461,2023-09-25 09:46:45,456,Hyderabad Tower 85,CASE0010
CDR000499,9470531105,7389147852,2024-10-16 22:00:59,485,Guwahati Park 61,CASE0010
CDR000500,8623920908,7766046558,2023-09-25 02:47:20,353,Patna Market 70,CASE0010
CDR000501,9302732285,9838789034,2024-07-18 00:50:53,123,Kolkata Park 18,
CDR000502,9838789034,6029771150,2025-12-04 14:46:31,335,Lucknow Colony 87,
CDR000503,7767742393,9601385500,2023-07-26 17:24:25,371,Surat Plaza 122,CASE0011
CDR000504,9302732285,8515480940,2023-12-02 17:48:23,138,Patna Colony 77,
CDR000505,7134026650,7965213835,2025-04-27 18:10:53,373,Surat Park 62,
CDR000506,9302732285,7965213835,2025-09-16 05:29:37,260,Visakhapatnam Colony 6,CASE0011
CDR000507,6026015153,9838789034,2024-06-13 03:41:52,115,Indore Junction 101,
CDR000508,9838789034,6029771150,2025-01-11 20:37:35,202,Pune Colony 59,
CDR000509,7767742393,9585126861,2024-08-17 14:35:35,349,Surat Plaza 156,CASE0011
CDR000510,7538921878,8515480940,2025-08-23 14:41:40,154,Ahmedabad Tower 98,
CDR000511,8515480940,7965213835,2023-07-18 03:17:12,267,Indore Junction 101,
CDR000512,8417609093,9585126861,2024-08-07 13:36:05,131,Bhopal Plaza 160,CASE0011
CDR000513,7767742393,9843021166,2025-03-24 05:03:24,73,Jaipur Market 31,
CDR000514,9838789034,7965213835,2023-08-20 02:25:25,193,Jaipur Market 31,
CDR000515,6026015153,6029771150,2025-01-17 01:45:48,176,Delhi Colony 133,CASE0011
CDR000516,7538921878,9843021166,2023-11-21 09:25:25,111,Lucknow Park 79,
CDR000517,9838789034,9585126861,2025-09-16 11:06:20,213,Pune Colony 59,
CDR000518,7767742393,9585126861,2025-08-30 08:17:32,288,Indore Hub 2,CASE0011
CDR000519,7767742393,9843021166,2024-06-29 03:39:36,159,Kolkata Junction 45,
CDR000520,7134026650,9601385500,2023-01-04 13:48:22,332,Surat Plaza 156,
CDR000521,6026015153,9601385500,2023-03-24 15:29:11,48,Pune Junction 125,CASE0011
CDR000522,7767742393,9843021166,2025-06-14 20:01:40,412,Mumbai Hub 55,
CDR000523,9843021166,9585126861,2024-09-15 08:27:17,70,Pune Junction 125,
CDR000524,8417609093,7965213835,2023-11-15 06:47:06,281,Ahmedabad Plaza 35,CASE0011
CDR000525,6714876507,6029771150,2023-04-23 10:17:33,145,Surat Park 62,CASE0011
CDR000526,9601385500,6714876507,2024-12-01 05:58:27,635,Surat Tower 108,CASE0011
CDR000527,7538921878,7965213835,2023-10-17 12:56:09,92,Nagpur Junction 36,CASE0011
CDR000528,9302732285,7122355216,2023-06-03 21:24:57,528,Guwahati Plaza 57,CASE0011
CDR000529,7767742393,7122355216,2024-05-10 19:50:31,657,Indore Market 83,CASE0011
CDR000530,7965213835,7273524103,2023-08-10 14:35:56,296,Bengaluru Tower 105,CASE0011
CDR000531,6714876507,7538921878,2025-12-23 03:25:27,34,Guwahati Junction 159,CASE0011
CDR000532,9585126861,6714876507,2024-01-15 04:05:09,489,Delhi Market 141,CASE0011
CDR000533,9302732285,9585126861,2023-07-01 15:04:52,627,Chennai Park 96,CASE0011
CDR000534,7273524103,8417609093,2023-03-20 02:50:58,452,Guwahati Hub 60,CASE0011
CDR000535,9585126861,6714876507,2023-05-04 13:48:31,236,Hyderabad Tower 10,CASE0011
CDR000536,6714876507,9601385500,2023-10-17 03:53:17,268,Hyderabad Colony 145,CASE0011
CDR000537,7965213835,6026015153,2024-12-03 10:56:23,608,Kolkata Tower 30,CASE0011
CDR000538,6026015153,6326551327,2023-07-11 14:07:09,448,Pune Junction 125,CASE0011
CDR000539,8417609093,7965213835,2025-07-17 15:03:07,623,Kochi Plaza 107,CASE0011
CDR000540,8417609093,6029771150,2024-04-23 01:30:46,599,Chennai Tower 24,CASE0011
